ID,ID LAB,PR LISTA,PRODUCTO,PRINCIPIO ACTIVO,ACCION TERAPEUTICA,DESCRIPCION ADICIONAL,Link institucional,BASE,ALTURA,PROFUNDIDAD,PESO,PACK,CAJA MADRE,CATEGORIA,SEGMENTO,SEGMENTO SECUNDARIO,CONCEPTO,LABORATORIO,CODIGO DE BARRAS,C3 REPO,BM REPO,DTO REPO,FECHA DESDE REPO,FECHA HASTA REPO,Principio Activo,Acción Terapeutica,CONCEPTO (NUEVO O DIFERENTE),ESPECIE,Sintomas,Diagnostico,Dosificación,Observaciónes,Contra indicaciones / Precauciones,Modo de usos,Tiempo de Duración,DISCONTINUADO
283216,,"$13,319.40",REVOL MALVA 0-2.5 CACH 6% X 0.25 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,0,0,0,0,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,0,5,0,0,,,Selamectina: 6 g.,Antiparasitario interno y externo.,Spot-on Pipeta,Perro,"Control y tratamiento de parasitosis en Perros producidas por: pulgas (Ctenocephalides felis), efecto adulticida, larvicida y ovicida, dirofilarias (Dirofilaria immitis), nematodes (Toxocara cati y Ancylostoma tubaeforme), sarna otodéctica (Otodectes cynotis).",,"Revolution 6% por 0,25 ml: para mascotas menores de 2,5 kg de peso.","Puede presentarse una alopecia transitoria en el punto de aplicación, la cual desaparece sin tratamiento alguno.","Dado que los trabajos de desarrollo y registro fueron realizados en animales mayores de 6 semanas, no se recomienda su uso antes de alcanzar esa edad. Puede irritar la piel y los ojos. En caso de contacto, lavar con agua y jabón. Producto inflamable. Mantener apartado del calor, chispas o llama.",Pipeta,"Aplicar cada 30 días para el control de garrapatas, pulgas y filaria.",
283221,,"$14,824.40",REVOL PERRO 2.5-5 VIOLETA 12% X 0.25 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,0,0,0,0,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,0,5,0,0,,,Selamectina: 12 g.,Antiparasitario interno y externo.,Spot-on Pipeta,Perro,"Control y tratamiento de parasitosis en Perros producidas por: pulgas (Ctenocephalides felis), efecto adulticida, larvicida y ovicida, dirofilarias (Dirofilaria immitis), nematodes (Toxocara cati y Ancylostoma tubaeforme), sarna otodéctica (Otodectes cynotis).",,"Revolution 6% por 0,25 ml: para mascotas menores de 2,5 kg de peso.","Puede presentarse una alopecia transitoria en el punto de aplicación, la cual desaparece sin tratamiento alguno.","Dado que los trabajos de desarrollo y registro fueron realizados en animales mayores de 6 semanas, no se recomienda su uso antes de alcanzar esa edad. Puede irritar la piel y los ojos. En caso de contacto, lavar con agua y jabón. Producto inflamable. Mantener apartado del calor, chispas o llama.",Pipeta,"Aplicar cada 30 días para el control de garrapatas, pulgas y filaria.",
283231,,"$14,926.20",REVOL PERRO 5-10 MARRON 12% X 0.5 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,10.6,17.7,2.3,40,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,5.41E+12,5,0,0,,,Selamectina: 12 g.,Antiparasitario interno y externo.,Spot-on Pipeta,Perro,"Control y tratamiento de parasitosis en Perros producidas por: pulgas (Ctenocephalides felis), efecto adulticida, larvicida y ovicida, dirofilarias (Dirofilaria immitis), nematodes (Toxocara cati y Ancylostoma tubaeforme), sarna otodéctica (Otodectes cynotis).",,"Revolution 6% por 0,75 ml: para mascotas entre 2,6 y 7,5 kg de peso.","Puede presentarse una alopecia transitoria en el punto de aplicación, la cual desaparece sin tratamiento alguno.","Dado que los trabajos de desarrollo y registro fueron realizados en animales mayores de 6 semanas, no se recomienda su uso antes de alcanzar esa edad. Puede irritar la piel y los ojos. En caso de contacto, lavar con agua y jabón. Producto inflamable. Mantener apartado del calor, chispas o llama.",Pipeta,"Aplicar cada 30 días para el control de garrapatas, pulgas y filaria.",
283236,,"$16,918.90",REVOL PERRO 10-20 ROJO 12% X 1 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,10.6,17.7,2.3,42,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,5.41E+12,5,45,10,,01/01/2026,Selamectina: 12 g.,Antiparasitario interno y externo.,Spot-on Pipeta,Perro,"Control y tratamiento de parasitosis en Perros producidas por: pulgas (Ctenocephalides felis), efecto adulticida, larvicida y ovicida, dirofilarias (Dirofilaria immitis), nematodes (Toxocara cati y Ancylostoma tubaeforme), sarna otodéctica (Otodectes cynotis).",,"Revolution 6% por 0,75 ml: para mascotas entre 2,6 y 7,5 kg de peso.","Puede presentarse una alopecia transitoria en el punto de aplicación, la cual desaparece sin tratamiento alguno.","Dado que los trabajos de desarrollo y registro fueron realizados en animales mayores de 6 semanas, no se recomienda su uso antes de alcanzar esa edad. Puede irritar la piel y los ojos. En caso de contacto, lavar con agua y jabón. Producto inflamable. Mantener apartado del calor, chispas o llama.",Pipeta,"Aplicar cada 30 días para el control de garrapatas, pulgas y filaria.",
283241,,"$22,855.70",REVOL PERRO 20-40 V AZULADO 12% X2ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,0,0,0,0,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,0,5,45,10,,01/01/2026,Selamectina: 12 g.,Antiparasitario interno y externo.,Spot-on Pipeta,Perro,"Control y tratamiento de parasitosis en Perros producidas por: pulgas (Ctenocephalides felis), efecto adulticida, larvicida y ovicida, dirofilarias (Dirofilaria immitis), nematodes (Toxocara cati y Ancylostoma tubaeforme), sarna otodéctica (Otodectes cynotis).",,"Revolution 6% por 0,75 ml: para mascotas entre 2,6 y 7,5 kg de peso.","Puede presentarse una alopecia transitoria en el punto de aplicación, la cual desaparece sin tratamiento alguno.","Dado que los trabajos de desarrollo y registro fueron realizados en animales mayores de 6 semanas, no se recomienda su uso antes de alcanzar esa edad. Puede irritar la piel y los ojos. En caso de contacto, lavar con agua y jabón. Producto inflamable. Mantener apartado del calor, chispas o llama.",Pipeta,"Aplicar cada 30 días para el control de garrapatas, pulgas y filaria.",
283214,,"$49,580.40",RIMADYL 100 MG. MASTICABLE X 60 COMP.,Carprofeno.,Aine.,,https://ar.zoetis.com/products/caninos/rimadyl.aspx,5.7,14.3,5.7,166,0,12,CLINICO,ANTIINFLAMATORIO,,COMPRIMIDO,PF- ZOETIS,0,5,0,0,,,Carprofeno: 100 mg.,"potente antiiflamatorio no esteroide, correspondiente a la clase de ácidos propiónicos con propiedades analgésicas y antipiréticas equivalentes a la indometacina, formulado para la administración oral en caninos.",Comprimido,Perro,,indicado para aliviar el dolor y la inflamación en caninos. Ha demostrado ser clínicamente efectivo para aliviar los signos asociados con la osteoartritis y para controlar el dolor asociado a tejidos blandos y cirugía ortopédica en caninos.,"en caninos es de 2,2 mg por kg de peso, 2 veces por día o 4,4 mg por kg de peso en una única dosis diaria por vía oral.",,"Todos los animales a ser tratados con AINES deben ser evaluados previamente en su historia clínica y además deberá considerarse la realización de análisis hematológicos, perfiles serológicos y renales en forma periódica durante el tratamiento.",vía oral,"Para el control del dolor asociado con la cirugía, administrar 2 hs antes de la intervención. El Médico Veterinario que prescribe el producto indicará la duracióndel tratamiento.",
283195,,"$22,259.60",RIMADYL 25 MG. MASTICABLE X 60 COMP.,Carprofeno.,Aine.,,https://ar.zoetis.com/products/caninos/rimadyl.aspx,3.8,6.8,3.8,50,0,12,CLINICO,ANTIINFLAMATORIO,,COMPRIMIDO,PF- ZOETIS,0,5,0,0,,,Carprofeno: 100 mg.,"potente antiiflamatorio no esteroide, correspondiente a la clase de ácidos propiónicos con propiedades analgésicas y antipiréticas equivalentes a la indometacina, formulado para la administración oral en caninos.",Comprimido,Perro,,indicado para aliviar el dolor y la inflamación en caninos. Ha demostrado ser clínicamente efectivo para aliviar los signos asociados con la osteoartritis y para controlar el dolor asociado a tejidos blandos y cirugía ortopédica en caninos.,"en caninos es de 2,2 mg por kg de peso, 2 veces por día o 4,4 mg por kg de peso en una única dosis diaria por vía oral.",,"Todos los animales a ser tratados con AINES deben ser evaluados previamente en su historia clínica y además deberá considerarse la realización de análisis hematológicos, perfiles serológicos y renales en forma periódica durante el tratamiento.",vía oral,"Para el control del dolor asociado con la cirugía, administrar 2 hs antes de la intervención. El Médico Veterinario que prescribe el producto indicará la duracióndel tratamiento.",
283205,,"$39,112.20",RIMADYL 75 MG. MASTICABLE X 60 COMP.,Carprofeno.,Aine.,,https://ar.zoetis.com/products/caninos/rimadyl.aspx,4.5,11.5,4.5,124,0,12,CLINICO,ANTIINFLAMATORIO,,COMPRIMIDO,PF- ZOETIS,0,5,0,0,,,Carprofeno: 100 mg.,"potente antiiflamatorio no esteroide, correspondiente a la clase de ácidos propiónicos con propiedades analgésicas y antipiréticas equivalentes a la indometacina, formulado para la administración oral en caninos.",Comprimido,Perro,,indicado para aliviar el dolor y la inflamación en caninos. Ha demostrado ser clínicamente efectivo para aliviar los signos asociados con la osteoartritis y para controlar el dolor asociado a tejidos blandos y cirugía ortopédica en caninos.,"en caninos es de 2,2 mg por kg de peso, 2 veces por día o 4,4 mg por kg de peso en una única dosis diaria por vía oral.",,"Todos los animales a ser tratados con AINES deben ser evaluados previamente en su historia clínica y además deberá considerarse la realización de análisis hematológicos, perfiles serológicos y renales en forma periódica durante el tratamiento.",vía oral,"Para el control del dolor asociado con la cirugía, administrar 2 hs antes de la intervención. El Médico Veterinario que prescribe el producto indicará la duracióndel tratamiento.",
283554,,"$13,064.90",SIMPARICA 5 MG 1.3 A 2.5 KG,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/simparica/,14,9.3,2.2,22,0,60,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PF- ZOETIS,0,5,39.5,10,27/04/2025,20/08/2025,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",Comprimido,Perro,"Rápida acción para eliminar Pulgas, Garrapatas y Sarnas",,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días actuando más allá del período de tratamiento mensual.,
283555,,"$14,131.40",SIMPARICA 10 MG 2.5 A 5 KG,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/simparica/,14,9.3,2.2,22,0,60,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PF- ZOETIS,0,5,39.5,10,27/04/2025,20/08/2025,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",Comprimido,Perro,"Rápida acción para eliminar Pulgas, Garrapatas y Sarnas",,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días actuando más allá del período de tratamiento mensual.,
283556,,"$14,398.00",SIMPARICA 20 MG 5 A 10 KG.,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/simparica/,14,9.3,2.2,22,0,60,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PF- ZOETIS,0,5,39.5,10,27/04/2025,20/08/2025,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",Comprimido,Perro,"Rápida acción para eliminar Pulgas, Garrapatas y Sarnas",,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días actuando más allá del período de tratamiento mensual.,
283557,,"$18,664.90",SIMPARICA 40 MG 10 A 20 KG.,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/simparica/,14,9.3,2.2,24,0,60,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PF- ZOETIS,0,5,39.5,10,27/04/2025,20/08/2025,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",Comprimido,Perro,"Rápida acción para eliminar Pulgas, Garrapatas y Sarnas",,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días actuando más allá del período de tratamiento mensual.,
283558,,"$21,863.70",SIMPARICA 80 MG 20 A 40 KG.,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/simparica/,14,9.3,2.2,24,0,60,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PF- ZOETIS,0,5,39.5,10,27/04/2025,20/08/2025,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",Comprimido,Perro,"Rápida acción para eliminar Pulgas, Garrapatas y Sarnas",,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días actuando más allá del período de tratamiento mensual.,
283559,,"$26,070.50",SIMPARICA 120 MG 40 A 60 KG.,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",,https://www2.ar.zoetis.com/productos-y-soluciones/caninos/simparica/,14,9.3,2.2,26,0,60,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PF- ZOETIS,0,5,39.5,10,27/04/2025,20/08/2025,Sarolaner,"Antiparasitario externo, pulguicida y garrapaticida",Comprimido,Perro,"Rápida acción para eliminar Pulgas, Garrapatas y Sarnas",,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días actuando más allá del período de tratamiento mensual.,
2831002,,"$13,952.80",SIMPARICA TRIO H02.5 DORADO,Principios activos: Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas.",,https://www.zoetis.cl/productos-y-servicios/dogs/simparica-trio.aspx,0,0,0,0,0,0,,,,,PF- ZOETIS,,5,0,0,,,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas. prevención de la Dirofilariasis",Comprimido,Perro,Enfermedad del gusano del corazón Garrapatas y pulgas Gusanos redondos y anquilostomas,,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días para pulgas y garrapatas. actuando más allá del período de tratamiento mensual. ,
2831003,,"$14,817.40",SIMPARICA TRIO H05 PURPURA,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas.","Antiparasitario de amplio espectro para perros. Elimina pulgas y garrapatas, y trata infecciones gastrointestinales por nematodos en una sola dosis mensual.",https://www.zoetis.cl/productos-y-servicios/dogs/simparica-trio.aspx,0,0,0,0,0,0,,,,,PF- ZOETIS,,5,0,0,,,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas. prevención de la Dirofilariasis",Comprimido,Perro,Enfermedad del gusano del corazón Garrapatas y pulgas Gusanos redondos y anquilostomas,,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días para pulgas y garrapatas. actuando más allá del período de tratamiento mensual. ,
2831004,,"$15,656.10",SIMPARICA TRIO H10 CARAMELO,,,,,0,0,0,0,0,0,,,,,PF- ZOETIS,,5,0,0,,,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas. prevención de la Dirofilariasis",Comprimido,Perro,Enfermedad del gusano del corazón Garrapatas y pulgas Gusanos redondos y anquilostomas,,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días para pulgas y garrapatas. actuando más allá del período de tratamiento mensual.,
2831005,,"$19,026.50",SIMPARICA TRIO H20 AZUL,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas.","Antiparasitario de amplio espectro para perros. Elimina pulgas y garrapatas, y trata infecciones gastrointestinales por nematodos en una sola dosis mensual",https://www.zoetis.cl/productos-y-servicios/dogs/simparica-trio.aspx,0,0,0,0,0,0,,,,,PF- ZOETIS,,5,0,0,,,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas. prevención de la Dirofilariasis",Comprimido,Perro,Enfermedad del gusano del corazón Garrapatas y pulgas Gusanos redondos y anquilostomas,,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días para pulgas y garrapatas. actuando más allá del período de tratamiento mensual.,
2831006,,"$22,712.70",SIMPARICA TRIO H40 VERDE,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas.","Antiparasitario de amplio espectro para perros. Elimina pulgas y garrapatas, y trata infecciones gastrointestinales por nematodos en una sola dosis mensual",https://www.zoetis.cl/productos-y-servicios/dogs/simparica-trio.aspx,0,0,0,0,0,0,,,,,PF- ZOETIS,,5,0,0,,,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas. prevención de la Dirofilariasis",Comprimido,Perro,Enfermedad del gusano del corazón Garrapatas y pulgas Gusanos redondos y anquilostomas,,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días para pulgas y garrapatas. actuando más allá del período de tratamiento mensual.,
2831007,,"$28,348.50",SIMPARICA TRIO H60 MARRON,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas.","Antiparasitario de amplio espectro para perros. Elimina pulgas y garrapatas, y trata infecciones gastrointestinales por nematodos en una sola dosis mensual.",https://www.zoetis.cl/productos-y-servicios/dogs/simparica-trio.aspx,0,0,0,0,0,0,,,,,PF- ZOETIS,,5,0,0,,,Sarolaner Moxidectina Pirantel,"Antiparasitario interno y externo. Controla pulgas, garrapatas, áscaris y anquilostomas. prevención de la Dirofilariasis",Comprimido,Perro,Enfermedad del gusano del corazón Garrapatas y pulgas Gusanos redondos y anquilostomas,,Ver presentacion segun el peso del Perro,,No usar en casos de hipersensibilidad a los principios activos o a alguno de los excipientes.,vía oral,35 días para pulgas y garrapatas. actuando más allá del período de tratamiento mensual.,
283075,,"$39,229.40",TERRAMICINA 100 S.I. X 100 ML,Oxitetraciclina.,Antibiótico de amplio espectro.,,https://ar.zoetis.com/products/felinos/terramicina_100.aspx,0,0,0,0,0,0,CLINICO,ANTIBIOTICO,,INYECTABLE,PF- ZOETIS,0,0,0,0,,,Oxitetraciclina.,Antibiótico de amplio espectro.,inyectable,"Bovinos, Equinpos, Porcinos, Caninos, Felinos, Aves, Conejos",todas las infecciones no específicas causadas por gérmenes sensibles a la Terramicina.,"Perros y Gatos: Neumonía, bronquitis, pleuresía, peritonitis, complicaciones bacterianas del Distemper (Moquillo) y, en general,",Vía intramuscular o subcutánea: Grandes animales: 3 a 5 mg por kg de peso vivo. Medianos animales: 6 a 8 mg por kg de peso vivo. Pequeños animales: 10 mg por kg peso vivo. Vía intrauterina: Grandes animales: 10 a 20 ml. Medianos animales: 10 ml. Caninos: 5 a 10 ml. Vía Oral: Bovinos (de 100-250 kg): 10 ml disuelto en igual cantidad de agua. Porcinos (de 5 a 10 kg): 5 ml disueltos en igual cantidad de agua.,,El producto puede oscurecer pero ello no altera su actividad. Conservar entre 0 y 32º C.,,"Deben transcurrir 21 días entre la última aplicación de Terramicina y el sacrificio de los bovinos con destino a consumo humano. No debe administrarse a animales en producción de leche, con destino a consumo humano o industrialización. Deberán transcurrir 28 días entre la última aplicación de Terramicina y el sacrificio de los porcinos con destino a consumo humano. Deberán transcurrir 5 días entre la última aplicación de Terramicina y el sacrificio de las aves para consumo humano. No administrar a aves ponedoras a menso que los huevos se destinen a incubación. Deben transcurrir 20 días entre la última aplicación de Terramicina y el sacrificio de conejos, nutrias o liebres con destino a consumo humano.",
283095,,"$25,540.10",TERRAMICINA L.A. S.I. X 50ML,Oxitetraciclina.,Antibiótico de amplio espectro y larga acción.,,https://ar.zoetis.com/products/bovinos/terramicina-la.aspx,0,0,0,0,0,50,CLINICO,ANTIBIOTICO,,INYECTABLE,PF- ZOETIS,0,0,0,0,,,Oxitetraciclina.,Antibiótico de amplio espectro y larga acción.,inyectable,"Bovinos, Equinpos, Porcinos, Caninos, Felinos, Aves, Conejos",todas las infecciones no específicas causadas por gérmenes sensibles a la Terramicina.,"Perros y Gatos: Neumonía, bronquitis, pleuresía, peritonitis, complicaciones bacterianas del Distemper (Moquillo) y, en general,",Vía intramuscular o subcutánea: Grandes animales: 3 a 5 mg por kg de peso vivo. Medianos animales: 6 a 8 mg por kg de peso vivo. Pequeños animales: 10 mg por kg peso vivo. Vía intrauterina: Grandes animales: 10 a 20 ml. Medianos animales: 10 ml. Caninos: 5 a 10 ml. Vía Oral: Bovinos (de 100-250 kg): 10 ml disuelto en igual cantidad de agua. Porcinos (de 5 a 10 kg): 5 ml disueltos en igual cantidad de agua.,,El producto puede oscurecer pero ello no altera su actividad. Conservar entre 0 y 32º C.,,"Deben transcurrir 21 días entre la última aplicación de Terramicina y el sacrificio de los bovinos con destino a consumo humano. No debe administrarse a animales en producción de leche, con destino a consumo humano o industrialización. Deberán transcurrir 28 días entre la última aplicación de Terramicina y el sacrificio de los porcinos con destino a consumo humano. Deberán transcurrir 5 días entre la última aplicación de Terramicina y el sacrificio de las aves para consumo humano. No administrar a aves ponedoras a menso que los huevos se destinen a incubación. Deben transcurrir 20 días entre la última aplicación de Terramicina y el sacrificio de conejos, nutrias o liebres con destino a consumo humano.",
283100,,"$87,945.90",TERRAMICINA L.A. S.I. X 250 ML,Oxitetraciclina.,Antibiótico de amplio espectro y larga acción.,,https://ar.zoetis.com/products/bovinos/terramicina-la.aspx,0,0,0,0,0,12,CLINICO,ANTIBIOTICO,,INYECTABLE,PF- ZOETIS,0,0,0,0,,,Oxitetraciclina.,Antibiótico de amplio espectro y larga acción.,inyectable,"Bovinos, Equinpos, Porcinos, Caninos, Felinos, Aves, Conejos",todas las infecciones no específicas causadas por gérmenes sensibles a la Terramicina.,"Perros y Gatos: Neumonía, bronquitis, pleuresía, peritonitis, complicaciones bacterianas del Distemper (Moquillo) y, en general,",Vía intramuscular o subcutánea: Grandes animales: 3 a 5 mg por kg de peso vivo. Medianos animales: 6 a 8 mg por kg de peso vivo. Pequeños animales: 10 mg por kg peso vivo. Vía intrauterina: Grandes animales: 10 a 20 ml. Medianos animales: 10 ml. Caninos: 5 a 10 ml. Vía Oral: Bovinos (de 100-250 kg): 10 ml disuelto en igual cantidad de agua. Porcinos (de 5 a 10 kg): 5 ml disueltos en igual cantidad de agua.,,El producto puede oscurecer pero ello no altera su actividad. Conservar entre 0 y 32º C.,,"Deben transcurrir 21 días entre la última aplicación de Terramicina y el sacrificio de los bovinos con destino a consumo humano. No debe administrarse a animales en producción de leche, con destino a consumo humano o industrialización. Deberán transcurrir 28 días entre la última aplicación de Terramicina y el sacrificio de los porcinos con destino a consumo humano. Deberán transcurrir 5 días entre la última aplicación de Terramicina y el sacrificio de las aves para consumo humano. No administrar a aves ponedoras a menso que los huevos se destinen a incubación. Deben transcurrir 20 días entre la última aplicación de Terramicina y el sacrificio de conejos, nutrias o liebres con destino a consumo humano.",
283105,,"$156,047.00",TERRAMICINA L.A. S.I. X 500 ML,Oxitetraciclina.,Antibiótico de amplio espectro y larga acción.,,https://ar.zoetis.com/products/bovinos/terramicina-la.aspx,0,0,0,0,0,9,CLINICO,ANTIBIOTICO,,INYECTABLE,PF- ZOETIS,0,0,0,0,,,Oxitetraciclina.,Antibiótico de amplio espectro y larga acción.,inyectable,"Bovinos, Equinpos, Porcinos, Caninos, Felinos, Aves, Conejos",todas las infecciones no específicas causadas por gérmenes sensibles a la Terramicina.,"Perros y Gatos: Neumonía, bronquitis, pleuresía, peritonitis, complicaciones bacterianas del Distemper (Moquillo) y, en general,",Vía intramuscular o subcutánea: Grandes animales: 3 a 5 mg por kg de peso vivo. Medianos animales: 6 a 8 mg por kg de peso vivo. Pequeños animales: 10 mg por kg peso vivo. Vía intrauterina: Grandes animales: 10 a 20 ml. Medianos animales: 10 ml. Caninos: 5 a 10 ml. Vía Oral: Bovinos (de 100-250 kg): 10 ml disuelto en igual cantidad de agua. Porcinos (de 5 a 10 kg): 5 ml disueltos en igual cantidad de agua.,,El producto puede oscurecer pero ello no altera su actividad. Conservar entre 0 y 32º C.,,,
283080,,"$11,491.20",TERRAMICINA S.I. X 50 ML,Oxitetraciclina.,Antibiótico de amplio espectro.,,https://ar.zoetis.com/products/bovinos/terramicina-solucion-inyectable.aspx,4.5,8.1,4.3,120,0,50,CLINICO,ANTIBIOTICO,,INYECTABLE,PF- ZOETIS,0,0,0,0,,,Oxitetraciclina.,Antibiótico de amplio espectro.,inyectable,"Bovinos, Equinpos, Porcinos, Caninos, Felinos, Aves, Conejos",todas las infecciones no específicas causadas por gérmenes sensibles a la Terramicina.,"Perros y Gatos: Neumonía, bronquitis, pleuresía, peritonitis, complicaciones bacterianas del Distemper (Moquillo) y, en general,",Vía intramuscular o subcutánea: Grandes animales: 3 a 5 mg por kg de peso vivo. Medianos animales: 6 a 8 mg por kg de peso vivo. Pequeños animales: 10 mg por kg peso vivo. Vía intrauterina: Grandes animales: 10 a 20 ml. Medianos animales: 10 ml. Caninos: 5 a 10 ml. Vía Oral: Bovinos (de 100-250 kg): 10 ml disuelto en igual cantidad de agua. Porcinos (de 5 a 10 kg): 5 ml disueltos en igual cantidad de agua.,,El producto puede oscurecer pero ello no altera su actividad. Conservar entre 0 y 32º C.,,,
283085,,"$41,626.10",TERRAMICINA S.I. X 250 ML,Oxitetraciclina.,Antibiótico de amplio espectro.,,https://ar.zoetis.com/products/bovinos/terramicina-solucion-inyectable.aspx,0,0,0,0,0,12,CLINICO,ANTIBIOTICO,,INYECTABLE,PF- ZOETIS,0,0,0,0,,,Oxitetraciclina.,Antibiótico de amplio espectro.,inyectable,"Bovinos, Equinpos, Porcinos, Caninos, Felinos, Aves, Conejos",todas las infecciones no específicas causadas por gérmenes sensibles a la Terramicina.,"Perros y Gatos: Neumonía, bronquitis, pleuresía, peritonitis, complicaciones bacterianas del Distemper (Moquillo) y, en general,",Vía intramuscular o subcutánea: Grandes animales: 3 a 5 mg por kg de peso vivo. Medianos animales: 6 a 8 mg por kg de peso vivo. Pequeños animales: 10 mg por kg peso vivo. Vía intrauterina: Grandes animales: 10 a 20 ml. Medianos animales: 10 ml. Caninos: 5 a 10 ml. Vía Oral: Bovinos (de 100-250 kg): 10 ml disuelto en igual cantidad de agua. Porcinos (de 5 a 10 kg): 5 ml disueltos en igual cantidad de agua.,,El producto puede oscurecer pero ello no altera su actividad. Conservar entre 0 y 32º C.,,,
